image,x,y,w,h,contrast,area_px,aspect,fill,polarity,sat_frac,dark_frac,on_grid8,near_edge,matches,evidence_class,score,verdict,flags
NHQ201905310043_enh.png,2028,188,60,108,0.4,6480,1.8,0.106,dark,0.102,0.067,False,False,0,1,20.4,"Artifact: sparse/boxy, aligned to 8px grid: likely JPEG/JP2 compression artifact",compression
NHQ201905310043_enh.png,3108,2792,24,32,0.07,768,1.33,0.458,bright,0.049,0.083,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310044_enh.png,6656,3284,24,140,0.2,3360,5.83,0.4,bright,0.393,0.0,False,False,0,2,20.4,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310044_enh.png,4800,6248,52,24,0.2,1248,2.17,0.423,dark,0.005,0.002,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310044_enh.png,5644,6380,40,20,0.19,800,2.0,0.52,bright,0.0,0.014,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310044_enh.png,5828,6836,20,28,0.09,560,1.4,0.429,bright,0.0,0.02,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310045_enh.png,3584,2768,12,32,0.34,384,2.67,0.5,dark,0.0,0.234,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201906010001_enh.png,4748,1616,28,44,0.08,1232,1.57,0.221,bright,0.131,0.121,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201906010001_enh.png,6468,5032,48,24,0.17,1152,2.0,0.5,bright,0.015,0.155,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201906010001_enh.png,5456,5092,44,32,0.04,1408,1.38,0.273,dark,0.004,0.293,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201906010004_enh.png,8348,4836,20,40,0.19,800,2.0,0.28,bright,0.116,0.022,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201906010004_enh.png,2988,5024,20,56,0.32,1120,2.8,0.4,dark,0.003,0.408,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201906010006_enh.png,5992,1592,84,148,0.05,12432,1.76,0.259,bright,0.032,0.018,True,False,0,1,20.4,"Artifact: sparse/boxy, aligned to 8px grid: likely JPEG/JP2 compression artifact",compression
NHQ201906010006_enh.png,6372,2024,28,52,0.13,1456,1.86,0.341,bright,0.012,0.004,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201906010006_enh.png,5360,5756,20,20,0.02,400,1.0,0.6,bright,0.0,0.0,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201906010007_enh.png,8644,444,28,44,0.08,1232,1.57,0.273,dark,0.277,0.0,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201906010007_enh.png,4228,1988,32,28,0.02,896,1.14,0.411,bright,0.193,0.0,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201906010007_enh.png,4580,3692,52,20,0.29,1040,2.6,0.431,dark,0.003,0.126,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201906010008_enh.png,3160,2944,64,164,0.31,10496,2.56,0.23,bright,0.109,0.039,True,False,0,1,20.4,"Artifact: sparse/boxy, aligned to 8px grid: likely JPEG/JP2 compression artifact",compression
NHQ201906010008_enh.png,788,5200,24,24,0.01,576,1.0,0.444,bright,0.012,0.078,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201906010008_enh.png,1456,5944,28,20,0.09,560,1.4,0.457,dark,0.0,0.07,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
PIA13998_enh.png,1948,3440,32,28,0.02,896,1.14,0.554,dark,0.08,0.208,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
PIA14208_enh.png,732,1064,24,24,0.01,576,1.0,0.694,bright,0.005,0.345,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
PIA14208_enh.png,868,1352,24,36,0.09,864,1.5,0.37,dark,0.0,0.05,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116858127ME_pyr_enh.png,1284,1896,40,24,0.12,960,1.67,0.533,bright,0.056,0.225,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116858127ME_pyr_enh.png,1028,3004,28,32,0.02,896,1.14,0.393,bright,0.044,0.199,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116858127ME_pyr_enh.png,808,5920,28,44,0.08,1232,1.57,0.545,dark,0.029,0.163,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860067ME_pyr_enh.png,1376,72,44,24,0.14,1056,1.83,0.485,bright,0.093,0.163,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860067ME_pyr_enh.png,496,4404,24,32,0.07,768,1.33,0.479,bright,0.126,0.173,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860262ME_pyr_enh.png,56,7956,12,48,2.3,576,4.0,0.722,bright,0.123,0.0,False,False,0,1,20.4,"Artifact: thin, elongated: likely bad column/row, seam, or cosmic-ray trail",streak
M116860262ME_pyr_enh.png,1952,8284,28,40,1.21,1120,1.43,0.471,bright,0.475,0.061,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860460ME_pyr_enh.png,804,8804,20,32,0.12,640,1.6,0.525,dark,0.005,0.314,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860657ME_pyr_enh.png,1980,3724,28,40,0.06,1120,1.43,0.557,bright,0.266,0.09,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860657ME_pyr_enh.png,1988,3924,20,40,0.19,800,2.0,0.42,dark,0.239,0.182,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860657ME_pyr_enh.png,1800,3984,24,36,0.09,864,1.5,0.444,bright,0.074,0.126,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860657ME_pyr_enh.png,196,8156,16,36,0.25,576,2.25,0.556,dark,0.236,0.238,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860852ME_pyr_enh.png,1436,100,24,24,0.01,576,1.0,0.639,bright,0.267,0.142,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860852ME_pyr_enh.png,632,5836,24,32,0.07,768,1.33,0.646,bright,0.184,0.167,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860852ME_pyr_enh.png,764,7152,28,32,0.02,896,1.14,0.589,bright,0.291,0.24,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860852ME_pyr_enh.png,1148,7184,28,40,0.06,1120,1.43,0.443,dark,0.044,0.189,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861050ME_pyr_enh.png,1460,3152,20,24,0.06,480,1.2,0.5,dark,0.031,0.129,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861050ME_pyr_enh.png,1660,4748,40,24,0.12,960,1.67,0.633,bright,0.273,0.132,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861050ME_pyr_enh.png,1812,6424,32,40,0.02,1280,1.25,0.45,dark,0.044,0.297,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861050ME_pyr_enh.png,648,8384,20,28,0.09,560,1.4,0.514,bright,0.027,0.3,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861050ME_pyr_enh.png,628,8412,32,28,0.02,896,1.14,0.446,bright,0.0,0.26,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861050ME_pyr_enh.png,976,8856,28,36,0.04,1008,1.29,0.413,bright,0.004,0.231,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861245ME_pyr_enh.png,884,1148,28,24,0.04,672,1.17,0.571,bright,0.097,0.161,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861245ME_pyr_enh.png,1620,2752,20,40,0.19,800,2.0,0.38,dark,0.035,0.203,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861245ME_pyr_enh.png,768,2792,40,16,0.3,640,2.5,0.625,bright,0.075,0.062,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861245ME_pyr_enh.png,1832,3684,20,24,0.06,480,1.2,0.633,bright,0.171,0.119,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861440ME_pyr_enh.png,628,852,40,28,0.06,1120,1.43,0.5,dark,0.151,0.236,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861440ME_pyr_enh.png,676,884,52,28,0.13,1456,1.86,0.352,dark,0.096,0.193,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861500ME_pyr_enh.png,44,532,16,20,0.08,320,1.25,0.65,bright,0.0,0.334,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861500ME_pyr_enh.png,128,4024,16,20,0.07,320,1.25,0.6,dark,0.006,0.028,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861500ME_pyr_enh.png,1712,7856,20,24,0.06,480,1.2,0.533,bright,0.027,0.127,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861500ME_pyr_enh.png,1080,8696,12,28,0.28,336,2.33,0.667,bright,0.223,0.021,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861500ME_pyr_enh.png,1224,9060,20,24,0.06,480,1.2,0.633,bright,0.115,0.0,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861500ME_pyr_enh.png,1372,9336,24,32,0.06,768,1.33,0.521,dark,0.053,0.082,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861500ME_pyr_enh.png,1776,10904,24,32,0.07,768,1.33,0.667,bright,0.061,0.105,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861500ME_pyr_enh.png,908,10936,24,28,0.04,672,1.17,0.619,dark,0.158,0.131,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861918ME_pyr_enh.png,828,1200,16,28,0.16,448,1.75,0.714,bright,0.054,0.109,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861918ME_pyr_enh.png,1184,3036,40,28,0.06,1120,1.43,0.557,dark,0.088,0.249,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861918ME_pyr_enh.png,1168,3264,20,28,0.09,560,1.4,0.571,dark,0.107,0.145,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861918ME_pyr_enh.png,1288,4384,28,28,0.0,784,1.0,0.449,dark,0.014,0.147,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861918ME_pyr_enh.png,1164,4584,28,16,0.16,448,1.75,0.464,dark,0.007,0.145,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862038ME_pyr_enh.png,1388,3288,24,32,0.06,768,1.33,0.562,bright,0.286,0.194,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862038ME_pyr_enh.png,284,3372,36,32,0.0,1152,1.12,0.403,bright,0.01,0.229,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862038ME_pyr_enh.png,1288,3540,28,36,0.04,1008,1.29,0.444,dark,0.048,0.301,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862235ME_pyr_enh.png,260,1164,16,24,0.12,384,1.5,0.625,bright,0.026,0.083,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862235ME_pyr_enh.png,896,1524,24,32,0.06,768,1.33,0.5,bright,0.049,0.182,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862235ME_pyr_enh.png,284,5528,44,28,0.08,1232,1.57,0.545,bright,0.27,0.127,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862235ME_pyr_enh.png,276,5560,28,32,0.02,896,1.14,0.589,dark,0.099,0.204,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862235ME_pyr_enh.png,1944,5688,20,44,0.22,880,2.2,0.364,dark,0.207,0.169,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862235ME_pyr_enh.png,1864,5948,24,32,0.06,768,1.33,0.458,dark,0.259,0.065,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862235ME_pyr_enh.png,768,7800,16,24,0.12,384,1.5,0.542,bright,0.0,0.203,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862430ME_pyr_enh.png,924,800,36,24,0.09,864,1.5,0.481,dark,0.095,0.182,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862430ME_pyr_enh.png,904,1588,28,16,0.16,448,1.75,0.536,dark,0.0,0.094,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862430ME_pyr_enh.png,892,2312,28,24,0.04,672,1.17,0.643,bright,0.086,0.153,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862430ME_pyr_enh.png,896,2340,40,28,0.06,1120,1.43,0.4,dark,0.03,0.211,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862430ME_pyr_enh.png,1544,7628,20,32,0.12,640,1.6,0.625,dark,0.253,0.148,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862430ME_pyr_enh.png,1660,7852,36,28,0.04,1008,1.29,0.508,dark,0.284,0.086,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862430ME_pyr_enh.png,1680,7884,24,24,0.01,576,1.0,0.667,dark,0.253,0.089,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862430ME_pyr_enh.png,1708,7968,24,24,0.01,576,1.0,0.639,dark,0.208,0.106,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862626ME_pyr_enh.png,1064,1584,20,36,0.16,720,1.8,0.578,bright,0.2,0.118,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862626ME_pyr_enh.png,1612,6452,36,32,0.0,1152,1.12,0.5,dark,0.269,0.152,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862626ME_pyr_enh.png,812,7104,20,28,0.09,560,1.4,0.543,dark,0.032,0.241,False,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862626ME_pyr_enh.png,560,8272,20,28,0.09,560,1.4,0.6,dark,0.248,0.168,True,False,0,2,20.4,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
